event_id,event_start,event_end,event_total_mm,peak_1hr_mm,duration_hours,wet_hours,avg_intensity,peak_ratio,rain_72h_prior,typhoon_season,cluster_id,PC1,PC2
4930,2023-02-13 17:00:00,2023-02-14 14:00:00,24.082,3.541,22,16,1.5051,0.147,0.104,0,0,-1.5495739269967526,-0.8389414788378773
4933,2023-02-17 09:00:00,2023-02-20 01:00:00,333.198,52.878,65,42,7.9333,0.1587,5.122,0,2,6.747167179003482,-0.6350720532431533
4938,2023-02-24 19:00:00,2023-02-25 10:00:00,32.513,7.985,16,9,3.6126,0.2456,1.935,0,0,-0.7938531027898637,-0.7207896074401005
4945,2023-03-15 08:00:00,2023-03-16 04:00:00,55.319,8.711,21,15,3.6879,0.1575,6.428,0,0,-0.4399909892127493,-0.6129012835724369
4946,2023-03-23 17:00:00,2023-03-24 10:00:00,21.372,10.079,18,10,2.1372,0.4716,0.0,0,0,-1.1012905398639623,-0.7405746014795742
4954,2023-04-11 02:00:00,2023-04-12 16:00:00,119.185,23.618,39,33,3.6117,0.1982,5.738,0,1,1.4240095501296208,-0.6301935931212136
4962,2023-05-01 21:00:00,2023-05-04 14:00:00,118.343,9.902,66,47,2.5179,0.0837,12.063,0,1,0.3251703081144976,-0.5465772948475297
4979,2023-05-30 05:00:00,2023-05-31 15:00:00,29.363,4.426,35,22,1.3347,0.1507,3.742,0,0,-1.382579052518434,-0.7450012649188522
5000,2023-06-23 10:00:00,2023-06-24 11:00:00,23.643,3.132,26,18,1.3135,0.1325,0.598,1,0,-1.5914461349197264,-0.8353972098017752
5001,2023-06-24 15:00:00,2023-06-25 09:00:00,28.966,5.012,19,14,2.069,0.173,24.241,1,0,-1.307083286649368,-0.0773176527725065
5003,2023-06-27 07:00:00,2023-06-30 01:00:00,43.165,5.573,67,38,1.1359,0.1291,42.72,1,1,-0.98818220035756,0.4034399088915927
5013,2023-07-11 09:00:00,2023-07-14 03:00:00,87.319,10.597,67,45,1.9404,0.1214,3.058,1,0,-0.0254137063758328,-0.8113874208523655
5017,2023-07-19 00:00:00,2023-07-19 23:00:00,34.521,5.824,24,16,2.1576,0.1687,7.161,1,0,-1.1421143433705474,-0.6097027090117548
5020,2023-07-22 05:00:00,2023-07-26 03:00:00,191.933,13.772,95,78,2.4607,0.0718,26.463,1,1,1.4879252946119368,-0.1590384805540289
5039,2023-08-22 03:00:00,2023-08-23 06:00:00,21.164,3.504,28,18,1.1758,0.1656,8.736,1,0,-1.6125330461613918,-0.5799908389718608
5046,2023-08-27 01:00:00,2023-08-28 07:00:00,28.246,4.127,31,25,1.1298,0.1461,9.853,1,0,-1.4785054407161524,-0.5549823057112312
5055,2023-09-03 10:00:00,2023-09-04 14:00:00,29.912,5.964,29,23,1.3005,0.1994,13.893,1,0,-1.3193626730353978,-0.4098985493389405
5061,2023-09-11 13:00:00,2023-09-12 20:00:00,52.816,6.544,32,22,2.4007,0.1239,11.855,1,0,-0.7989947300929898,-0.4871132343401835
5062,2023-09-12 22:00:00,2023-09-14 03:00:00,24.357,5.86,30,19,1.2819,0.2406,63.829,1,1,-1.390420590753523,1.1368213889010226
5069,2023-09-20 21:00:00,2023-09-23 23:00:00,67.492,7.747,75,58,1.1637,0.1148,4.066,1,0,-0.5318565980791634,-0.8025607464442286
5084,2023-10-09 16:00:00,2023-10-11 06:00:00,92.258,9.902,39,30,3.0753,0.1073,0.336,1,1,0.0120712084813712,-0.8512349119128004
5087,2023-10-14 05:00:00,2023-10-14 19:00:00,64.757,11.385,15,10,6.4757,0.1758,1.88,1,1,0.3490747815103375,-0.7065282958876127
5093,2023-10-22 04:00:00,2023-10-24 05:00:00,30.352,5.573,50,24,1.2647,0.1836,6.648,1,0,-1.215526128510753,-0.6668327608379343
5098,2023-10-29 10:00:00,2023-11-01 11:00:00,116.814,17.306,74,46,2.5394,0.1482,2.283,1,1,0.9308064922505532,-0.8235759346925258
5103,2023-11-13 07:00:00,2023-11-14 08:00:00,80.574,13.387,26,17,4.7396,0.1661,0.0,1,1,0.3957956589397772,-0.7997834749564806
5107,2023-11-17 20:00:00,2023-11-22 14:00:00,398.071,28.997,115,97,4.1038,0.0728,24.052,1,2,5.0401607692633625,-0.2671448514759504
5109,2023-11-24 09:00:00,2023-11-25 14:00:00,65.435,19.687,30,21,3.116,0.3009,19.73,1,1,0.4182084841193535,-0.1635626929163757
5111,2023-11-26 21:00:00,2023-11-27 11:00:00,35.846,8.003,15,10,3.5846,0.2233,66.246,1,1,-0.7575956775660835,1.2549800382947074
5135,2023-12-26 10:00:00,2023-12-27 16:00:00,23.783,3.516,31,21,1.1325,0.1478,0.849,0,0,-1.5696078560674454,-0.8321283242003481
5136,2023-12-28 18:00:00,2023-12-30 07:00:00,119.722,22.495,38,24,4.9884,0.1879,24.266,0,1,1.6022537676200148,-0.0489684076164146
5137,2023-12-30 15:00:00,2023-12-31 14:00:00,63.792,16.311,24,15,4.2528,0.2557,119.722,0,3,0.3411205706774215,2.917665184951636
5140,2024-01-04 11:00:00,2024-01-05 02:00:00,64.281,19.119,16,8,8.0351,0.2974,0.849,0,1,1.2160977226864509,-0.6750485085321734
5142,2024-01-05 18:00:00,2024-01-07 04:00:00,141.393,21.818,35,27,5.2368,0.1543,66.533,0,1,1.7941468982966682,1.243356885515324
5151,2024-01-24 12:00:00,2024-01-25 10:00:00,21.341,5.213,23,13,1.6416,0.2443,0.0,0,0,-1.4524016302307774,-0.8154546644012145
5165,2024-03-25 07:00:00,2024-03-26 07:00:00,52.255,10.042,25,12,4.3546,0.1922,0.14,0,0,-0.2247061665095117,-0.7926970335711923
5166,2024-03-26 10:00:00,2024-03-27 12:00:00,26.799,8.528,27,14,1.9142,0.3182,52.255,0,1,-1.0877020712212724,0.8146826214184362
5177,2024-05-23 04:00:00,2024-05-28 06:00:00,139.141,17.508,123,86,1.6179,0.1258,0.22,0,1,1.2920423532306184,-0.9756326701682972
5195,2024-06-19 21:00:00,2024-06-21 04:00:00,30.333,6.361,32,20,1.5166,0.2097,19.419,1,0,-1.2276322570583642,-0.2383168294271587
5196,2024-06-22 22:00:00,2024-06-24 23:00:00,57.456,15.078,50,33,1.7411,0.2624,30.022,1,1,-0.145233542976607,0.0927301393556885
5197,2024-06-25 01:00:00,2024-06-28 03:00:00,54.233,16.018,75,48,1.1299,0.2954,57.456,1,1,-0.0722977560226187,0.9075723120078684
5202,2024-07-02 02:00:00,2024-07-03 00:00:00,21.024,5.055,23,14,1.5017,0.2404,2.131,1,0,-1.4928298860828435,-0.7525074547465296
5215,2024-07-15 09:00:00,2024-07-18 14:00:00,166.532,16.58,78,56,2.9738,0.0996,22.05,1,1,1.4599486843436735,-0.2441850585920358
5217,2024-07-20 13:00:00,2024-07-21 07:00:00,26.671,7.991,19,12,2.2226,0.2996,52.713,1,1,-1.1145596944924137,0.8375845113609903
5218,2024-07-21 09:00:00,2024-07-25 07:00:00,130.845,9.56,95,76,1.7216,0.0731,27.043,1,1,0.4474574104250924,-0.1407967445307101
5220,2024-07-27 03:00:00,2024-07-29 02:00:00,54.391,5.519,48,33,1.6482,0.1015,7.57,1,0,-0.9010454240625184,-0.6572698835610908
5227,2024-08-05 03:00:00,2024-08-07 01:00:00,24.546,7.997,47,24,1.0228,0.3258,23.271,1,0,-1.2025495242366584,-0.113989242068315
5241,2024-08-26 14:00:00,2024-08-28 14:00:00,37.464,4.523,49,37,1.0125,0.1207,31.963,1,1,-1.25834140827686,0.0926215801606663
5245,2024-08-31 14:00:00,2024-09-02 23:00:00,185.298,24.339,58,41,4.5195,0.1314,1.355,1,2,2.4105605623932784,-0.8152466781707957
5247,2024-09-04 13:00:00,2024-09-05 01:00:00,39.606,17.367,13,8,4.9508,0.4385,45.686,1,1,0.1789154835025965,0.7105068881825196
5255,2024-09-12 06:00:00,2024-09-16 11:00:00,152.607,9.572,102,88,1.7342,0.0627,7.82,1,1,0.6970362732616985,-0.751482154660404
5256,2024-09-16 13:00:00,2024-09-18 03:00:00,29.399,2.887,39,28,1.05,0.0982,70.752,1,1,-1.5055590233422786,1.2944953107399104
5257,2024-09-18 06:00:00,2024-09-19 01:00:00,26.506,6.916,20,13,2.0389,0.2609,56.62,1,1,-1.2133849713335816,0.9432592499510908
5259,2024-09-19 13:00:00,2024-09-21 13:00:00,44.887,3.235,49,42,1.0687,0.0721,56.388,1,1,-1.2587954611874426,0.8289468113096659
5270,2024-10-05 07:00:00,2024-10-07 02:00:00,40.076,5.689,44,29,1.3819,0.142,8.754,1,0,-1.112986998508572,-0.6043232558621162
5282,2024-10-20 04:00:00,2024-10-25 01:00:00,598.147,37.519,118,94,6.3633,0.0627,1.325,1,2,8.012269486174016,-0.989972838869438
5297,2024-11-09 18:00:00,2024-11-11 01:00:00,27.147,4.7,32,24,1.1311,0.1731,0.0,1,0,-1.449209404394184,-0.8519870675099913
5299,2024-11-13 11:00:00,2024-11-14 05:00:00,25.377,13.088,19,8,3.1721,0.5157,10.842,1,0,-0.6373123517237557,-0.380367255159863
5300,2024-11-16 00:00:00,2024-11-17 03:00:00,137.7,17.758,28,23,5.987,0.129,26.939,1,1,1.5415015336784452,0.0261268761603725
5309,2024-11-29 16:00:00,2024-12-02 03:00:00,283.587,47.463,60,52,5.4536,0.1674,6.275,1,2,5.347025289762068,-0.616408243952898
5314,2024-12-07 19:00:00,2024-12-10 05:00:00,220.136,28.27,59,46,4.7856,0.1284,1.746,0,2,3.104593139321512,-0.8027259184059407
5319,2024-12-12 05:00:00,2024-12-12 20:00:00,37.256,13.186,16,7,5.3223,0.3539,51.333,0,1,-0.049834225663966,0.8551531443954541
5320,2024-12-14 22:00:00,2024-12-15 17:00:00,31.054,11.867,20,10,3.1054,0.3821,37.256,0,1,-0.6264188560750601,0.3968409473442095
5326,2024-12-19 19:00:00,2024-12-21 04:00:00,61.454,8.357,34,23,2.6719,0.136,18.588,0,0,-0.5144855122748513,-0.2747416093821011
5328,2024-12-22 05:00:00,2024-12-23 13:00:00,87.423,8.308,33,28,3.1223,0.095,62.419,0,1,-0.1779498138005408,1.0639215552905097
5330,2024-12-24 03:00:00,2024-12-26 01:00:00,154.225,13.967,47,33,4.6735,0.0906,89.529,0,1,1.2783444836572695,1.889442922540872
5331,2024-12-26 21:00:00,2024-12-27 21:00:00,36.249,7.783,25,15,2.4166,0.2147,154.225,0,3,-0.9209278753175232,3.935596855247579
